text,label,label_name
somebody is taking money out of my account without my approval in another town separate from me. please place a freeze on my account until i can make it to the bank.,20,cash_withdrawal_not_recognised
can you accept my other card from the u.s.?  it is the only other one i have.,54,supported_cards_and_currencies
"i sent a payment, but the person i sent it to says they don't have it",66,transfer_not_received_by_recipient
i did not make this payment that i see in the app.,16,card_payment_not_recognised
i made a transaction at an atm and was charged extra for it.,19,cash_withdrawal_charge
what is this direct debit in my statement?,28,direct_debit_payment_not_recognised
"looks like my card payment was made twice by mistake. i went to pay at the store earlier which rejected once, second time it worked. app is on pending for one of the payments. can you please remove one of them as it's wrong and clearly was declined?",63,transaction_charged_twice
i can't find my card! can you help?,41,lost_or_stolen_card
can you tell me about the exchange fee?,31,exchange_charge
the exchange rate is incorrect for my cash withdrawal transaction.,76,wrong_exchange_rate_for_cash_withdrawal
how come when i asked for 100 it only gave me 20.00 in the app,75,wrong_amount_of_cash_received
"i need to verify a payment to my new landlord. i transferred the first rent payment a few days ago. while it shows on my side, the landlord is saying he hasn't received it yet. can you verify that it has processed?",66,transfer_not_received_by_recipient
i bought an item at the wrong exchange rate.,17,card_payment_wrong_exchange_rate
"i attempted to top up using my card, but now the money just disappeared?",62,topping_up_by_card
"i received a refund, however i cannot see it in my account",51,Refund_not_showing_up
how long is the transfer?,67,transfer_timing
can i use it all over the world?,24,country_support
when will the transaction go through?,45,pending_card_payment
my card information seems to have been stolen! i don't know where these transactions came from and i've never even been to the city where they were made. i need my card blocked asap so this person can't keep using my card.,22,compromised_card
there is an extra 1£ charge on my app. why did you charge me extra?,34,extra_charge_on_statement
must i verify my identity?,74,why_verify_identity
can i exchange usd for gbp in your app?,33,exchange_via_app
what cards and currencies are accepted?,54,supported_cards_and_currencies
where can i update my pin number?,21,change_pin
will you help me unblock my pin after putting in the wrong pin too many times?,49,pin_blocked
can you help me with proving my identity?,68,unable_to_verify_identity
what card types can i choose from?,73,visa_or_mastercard
do you offer a discount for those who perform frequent currency exchanges?,31,exchange_charge
i can't enter my passcode.,44,passcode_forgotten
why is my transfer taking so long to complete?,66,transfer_not_received_by_recipient
i've been charged an extra £1 and i don't know why,34,extra_charge_on_statement
i'm using the app and i noticed a payment that i didn't make.,16,card_payment_not_recognised
someone stole my wallet with my card in it while vacationing in spain. i really need my card blocked and a new one ordered.,41,lost_or_stolen_card
can you make exchanges using the eur?,36,fiat_currency_support
how old does my daughter have to be to open an account?,1,age_limit
why was i charged an extra pound?,34,extra_charge_on_statement
what kind of costs are involved for exchanging currency?,31,exchange_charge
which countries are supported,24,country_support
can you please check the exchange rate when i was getting cash?,76,wrong_exchange_rate_for_cash_withdrawal
can you refund my purchase?,52,request_refund
could you please tell me your exchange rates?,32,exchange_rate
my card couldn't pay in a shop.,25,declined_card_payment
my card wants to be topped what do you guys support?,54,supported_cards_and_currencies
i made a payment but the app cancelled it.,53,reverted_card_payment?
a direct debit payment that i didn't authorise shows up in my app.,28,direct_debit_payment_not_recognised
is it possible to order a virtual card?,40,getting_virtual_card
should i be seeing a fee applied for my money transfer?,64,transfer_fee_charged
today i was out eating and my card was declined. why's that?,14,card_not_working
i believe my top up has failed,59,top_up_failed
i prefer mastecard.,73,visa_or_mastercard
which countries are you available in?,24,country_support
"my bank app said that i got cash from an atm, but that's a mistake.",20,cash_withdrawal_not_recognised
"i cannot get to my app, what should i do?",42,lost_or_stolen_phone
how long will it take to deliver to the us?,12,card_delivery_estimate
is there an exchange rate?,32,exchange_rate
what documents do i need to verify who i am,69,verify_my_identity
i dont see my reciept,66,transfer_not_received_by_recipient
can i get money in my home currency at my atm ?i am on holiday and bit concerned because i do not have any cash with me .is it possible to withdraw without any additional cost.,76,wrong_exchange_rate_for_cash_withdrawal
i would like to track the card you sent to me.,11,card_arrival
how much does top up fees cost?,57,top_up_by_card_charge
can i activate my card with the app?,0,activate_my_card
why do you need so much information about me,74,why_verify_identity
i entered a wrong pin too many times. how can i fix this?,49,pin_blocked
how do i access the option to top up?,4,automatic_top_up
what are the reasons for a declined transfer?,27,declined_transfer
i tried using my card at multiple vendors and now it's not working.,14,card_not_working
"i have checked the account information several times to be sure that it is correct, but the in country transfer i did a few days ago still has not appeared! what is the hold up?",66,transfer_not_received_by_recipient
"i recently reported my card as missing/lost, and i just found it. can i still use it?",13,card_linking
"so much time has gone by, the pending status shouldn't still be there shouldn't it?",46,pending_cash_withdrawal
